id,order_id,product_id,product_name,product_url,product_price,product_count,create_time,update_time,dt,category,position,stock,sales
2434470,YS202504131218290001,6.94E+12,广澳梅90克,,6,1,18:29.0,18:29.0,2025/4/19,干果,B954,28,83
2284998,YS202504071011170001,6.94E+12,康师傅饮用水550ml/一提,,12,1,11:18.0,11:18.0,2025/4/14,用水提,A953,18,35
2654964,YS202504210754340001,6.94E+12,就你牛牛轧糖,,1,2,54:35.0,54:35.0,2025/4/22,甜点,B954,32,71
1111144,YS202501270103100001,6.94E+12,生和堂红糖花生味冰粉280g,,4.9,1,03:11.0,03:11.0,2025/4/23,冰粉,A954,80,53
933424,YS202501101325590001,6.94E+12,宾西牛筋肠,,8,1,25:59.0,25:59.0,2025/2/24,熟食,B955,29,98
550590,YS202411182312230001,6.94E+12,王马皇马牛肉味素肉80g,,2,1,12:24.0,12:24.0,2025/4/15,素肉,A954,29,26
966946,89833010718361120250114PRD000024,6.94E+12,明治牛奶巧克力,,19.9,1,30:02.0,30:02.0,2025/4/22,甜品,B955,10,62
409864,YS202410230310110001,6.94E+12,麻婆豆腐味,,4.5,1,10:12.0,10:12.0,2024/11/10,调味品,A955,56,13
1222690,YS202502020857370001,6.94E+12,三公仔烤肠,,1.5,1,57:38.0,57:38.0,2025/4/12,食品,B956,8,25
1671400,YS202503081634230001,6.94E+12,15g麻酱素爆肚香辣味,,1,1,34:24.0,34:24.0,2025/4/13,小吃,A955,61,61
942458,YS202501111048430001,6.94E+12,阿麦斯4D积木果汁软糖28g,,3,1,48:44.0,48:44.0,2025/3/30,糖果,B956,28,31
598812,YS202411271815500001,6.94E+12,日美擀面杖,,10,1,15:51.0,15:51.0,2025/3/9,工具,A956,92,80
2669516,YS202504212127230001,6.94E+12,贝卓文具胶带 型号：BZ95006（个）,,2,1,27:23.0,27:23.0,2025/4/22,文具,B957,85,33
1694352,YS202503092309440001,6.94E+12,浪莎短裤Ok1713-2,,25,1,09:44.0,09:44.0,2025/4/21,短裤,A956,67,26
1280618,YS202502061523120001,6.94E+12,晨光作文本,,3,1,23:13.0,23:13.0,2025/4/22,文具,B957,13,11
1334792,YS202502110723390001,6.94E+12,五香蛋卤蛋3只装,,5,1,23:40.0,23:40.0,2025/4/23,卤蛋,A957,9,54
1080812,YS202501241126560001,6.94E+12,鲫鱼王浆,,29.8,1,26:57.0,26:57.0,2025/4/11,鱼浆,B958,0,41
428110,YS202410270522300001,6.94E+12,华西活润酸奶,,3.5,1,22:30.0,22:30.0,2025/3/13,乳品,A957,88,26
1626812,YS202503051948040001,6.94E+12,1516普罗精酿小麦1号,,8,1,48:05.0,48:05.0,2025/4/17,啤酒,B958,70,53
486558,YS202411080351000001,6.94E+12,毛巾,,15,1,51:01.0,51:01.0,2025/4/22,浴巾,A958,39,60
744476,YS202412190008220001,6.94E+12,安洽植物燕麦奶（草莓味）,,3,1,08:23.0,08:23.0,2025/2/7,饮品,B959,74,30
1857748,YS202503190105310001,6.94E+12,三只松鼠开口松子,,12,1,05:31.0,05:31.0,2025/3/25,零食,A958,73,17
1230394,YS202502022306170002,6.94E+12,百事可乐无糖青柠味汽水2L,,7.5,1,06:18.0,06:18.0,2025/3/5,饮料,B959,97,43
39062,YSWRD2024071100115909300001,6.94E+12,满格优品 肉丝多多面包 90g,,5,1,11:59.0,11:59.0,2025/4/23,面包,A959,5,25
1192934,YS202501312007390001,6.94E+12,优香岛生粉150g,,2.9,3,07:39.0,07:39.0,2025/4/10,食品,B960,26,17
828324,YS202412300512510001,6.94E+12,名沙黑糖蜂蜜沙琪玛500克,,16,1,12:51.0,12:51.0,2025/4/8,甜品,A959,30,3
2515664,YS202504161749020001,6.94E+12,hj,,2.5,1,49:03.0,49:03.0,2025/4/23,单字母,B960,29,6
686522,YS202412101641500001,6.94E+12,日式小圆饼,,1,1,41:50.0,41:50.0,2025/2/1,小饼,A960,9,33
1398250,YS202502162226220001,6.94E+12,欧酷杯,,0.7,3,26:23.0,26:23.0,2025/2/27,杯子,A1,8,0
886178,YS202501050423150001,6.94E+12,维巧水煮咸干花生208g,,6,1,23:16.0,23:16.0,2025/4/15,零食,B2,80,85
1034916,YS202501201442130001,6.94E+12,斯香妮【狼牙套3只-冰热】,,10,1,42:13.0,42:13.0,2025/4/12,套件,A2,59,80
1519020,YS202502261837120001,6.94E+12,欣诺双色卡通透明盆33cm 0322,,8,1,37:13.0,37:13.0,2025/4/8,盆具,B3,51,66
10904,2.02E+21,6.94E+12,臭豆腐,,1,1,43:46.0,43:46.0,2024/7/31,小吃,A2,92,36
1127732,YS202501281220010001,6.94E+12,一次性碗条装,,12,1,20:01.0,20:01.0,2025/3/8,餐具,B3,78,42
2078976,YS202503291134210001,6.94E+12,好太太洗衣液椰子味,,8,1,34:21.0,34:21.0,2025/4/22,洁用品,A3,46,21
644762,YS202412042143350001,6.94E+12,精制细盐,,1.5,3,43:35.0,43:35.0,2025/4/3,盐粒,B4,75,40
371452,YS202410132346120001,6.94E+12,佑康奶昔,,5,1,46:13.0,46:13.0,2025/1/2,饮品,A3,20,56
2635452,YS202504201817070001,6.94E+12,雪糯米,,3,1,17:07.0,17:07.0,2025/4/23,米糕,B4,25,55
802732,YS202412270128400001,6.94E+12,祐康手撕红糖馒头560g,,16,1,28:41.0,28:41.0,2025/4/23,糕点,A4,32,95
295348,YS202409251830290001,6.94E+12,小胡鸭75g去骨鸭掌,,14.5,1,30:29.0,30:29.0,2025/3/15,熟食,B5,65,26
2001454,YS202503252323230001,6.94E+12,滋源茶籽控油去屑洗发水,,60,1,23:24.0,23:24.0,2025/4/6,洗发,A4,14,61
6692,2.02E+21,6.94E+12,康师傅 水蜜桃汁 450ml,,3,1,22:14.0,22:14.0,2024/12/30,饮料,B5,63,92
4582,2.02E+21,6.94E+12,康师傅 热带风味冰红茶 1l/瓶,,5,1,57:04.0,57:04.0,2024/10/29,饮料,A5,6,40
855678,YS202501012253030001,6.94E+12,有友卤香凤翅#,,2,1,53:03.0,53:03.0,2025/3/17,卤翅,B6,44,75
1652236,YS202503071202450001,6.94E+12,有友椒香凤爪[156g],,18.5,1,02:45.0,02:45.0,2025/4/17,零食,A5,77,69
2301408,YS202504080218420001,6.94E+12,有友不油炸虎皮凤爪（辣卤味）,,16,1,18:42.0,18:42.0,2025/4/14,卤味,B6,50,47
357922,YS202410101450340001,6.95E+12,奥比佳葡萄糖碳酸饮料,,5,3,50:34.0,50:34.0,2025/4/22,酸饮料,A6,93,86
1346660,YS202502120955450001,6.95E+12,自然派北海鱿鱼丝,,11,1,55:45.0,55:45.0,2025/4/10,海产,B7,26,43
418172,YS202410250228170001,6.95E+12,N自然派鲜味牛肉干(80g),,18,1,28:18.0,28:18.0,2024/11/3,零食,A6,64,87
1183618,YS202501310148490001,6.95E+12,深度 硬毛牙刷 1支/份（颜色随机）,,8,2,48:50.0,48:50.0,2025/3/25,牙刷,B7,19,56
1745244,YS202503130016270001,6.95E+12,238g特点手工夹心饼干,,6,1,16:28.0,16:28.0,2025/4/17,甜点,A7,24,13
1627306,YS202503052032490001,6.95E+12,D富新园果丹山楂,,10.5,1,32:49.0,32:49.0,2025/4/15,果丹,B8,91,92
941768,YS202501110659560001,6.95E+12,华美都蜜豆条,,9,1,59:57.0,59:57.0,2025/4/20,零食,A7,4,78
1051622,YS202501220032500001,6.95E+12,银城湘味素牛肚香辣味15g,,1,1,32:51.0,32:51.0,2025/4/22,调料,B8,98,37
994766,YS202501162325370001,6.95E+12,口水娃去骨鸡脚筋柠檬酸辣味23g,,2,1,25:37.0,25:37.0,2025/1/27,零食,A8,43,23
2061424,YS202503281834320001,6.95E+12,7018伞,,22,1,34:32.0,34:32.0,2025/4/14,伞具,B9,26,38
1282080,YS202502061919150001,6.95E+12,毛巾2,,16,1,19:15.0,19:15.0,2025/4/4,毛巾,A8,25,84
15182,YSWRD2024062111372443100001,6.95E+12,80克羊肉串,,3,1,37:24.0,37:24.0,2024/10/22,肉串,B9,23,10
1945248,YS202503230457060001,6.95E+12,青提丸子,,1,1,57:06.0,57:06.0,2025/4/6,丸子,A9,22,84
306192,YS202409280441580001,6.95E+12,老村长富贵白酒450ml,,16,2,41:59.0,41:59.0,2024/10/11,白酒,B10,100,32
2116590,YS202503310219440001,6.95E+12,金龙鱼花生浓香型食用调和油900ML,,16,1,19:44.0,19:44.0,2025/4/12,食用,A9,35,73
313394,YS202409300120040001,6.95E+12,惠尔佳脆皮草鸡爪230g,,22.5,1,20:05.0,20:05.0,2025/4/22,零食,B10,33,91
1213922,YS202502012227310001,6.95E+12,油性笔（请备注颜色）,,1,1,27:31.0,27:31.0,2025/3/8,笔墨,A10,72,42
1636416,YS202503060758250001,6.95E+12,正优扑克1盒,,3,1,58:26.0,58:26.0,2025/3/26,牌具,B11,89,30
1850108,YS202503181824270001,6.95E+12,崇辉临川河菜梗42g,,1.5,1,24:28.0,24:28.0,2025/4/15,蔬菜,A10,92,27
444000,YS202410310126280001,6.95E+12,百草味草莓干,,16,1,26:28.0,26:28.0,2025/4/6,零食,B11,11,6
959208,YS202501130200140001,6.95E+12,百草味香蕉脆片75g,,8,1,00:14.0,00:14.0,2025/3/20,零食,A11,93,69
728050,YS202412161609340001,6.95E+12,凯得晟笔记本,,5,1,09:34.0,09:34.0,2025/4/16,笔记本,B12,9,55
2502584,YS202504160238560002,6.95E+12,X傻大哥蒜香咸脆花生[205g],,7,1,38:57.0,38:57.0,2025/4/19,零食,A11,74,7
335104,YS202410041314420001,6.95E+12,浸塑衣架,,6,1,14:43.0,14:43.0,2025/4/18,衣架,B12,51,84
984740,YS202501152317180001,6.95E+12,勇闯天涯罐装,,3,2,17:19.0,17:19.0,2025/3/29,啤酒,A12,85,68
1853478,YS202503182141120001,6.95E+12,雪花纯9,,3,1,41:12.0,41:12.0,2025/4/8,纯酿,B13,17,98
1030580,YS202501200157400001,6.95E+12,雪花清醇,,3.2,4,57:40.0,57:40.0,2025/4/22,清爽,A12,17,31
388238,YS202410180158530001,6.95E+12,雪花马尔斯绿听,,8,2,58:54.0,58:54.0,2024/11/12,饮料,B13,45,99
4688,2.02E+21,6.95E+12,雪花 勇闯天涯9°P啤酒 500ml/听,,6,2,40:23.0,40:23.0,2024/10/11,啤酒,A13,36,20
1874170,YS202503192348240001,6.95E+12,雪花麦香8度啤酒500ml,,5,4,48:25.0,48:25.0,2025/4/13,啤酒,B14,32,62
293512,YS202409250141060001,6.95E+12,雪花精酿全麦啤酒1l,,20,1,41:06.0,41:06.0,2025/3/13,啤酒,A13,34,70
818,02ad15db2df74c4b98a5581fc6f5d4e8,6.95E+12,情人结 伴酒花生  香辣味 200g,,6,1,42:41.0,42:41.0,2025/1/27,零食,B14,80,88
2649586,YS202504210235380001,6.95E+12,情人结花生五香味,,6,1,35:38.0,35:38.0,2025/4/21,零食,A14,37,76
2506586,YS202504160609160001,6.95E+12,阁外爽泡椒凤爪100克,,4,1,09:16.0,09:16.0,2025/4/23,零食,B15,3,56
1269338,YS202502051714570001,6.95E+12,百事可乐碳酸饮料+七喜碳酸饮料2L*2,,8,1,14:57.0,14:57.0,2025/4/18,饮料,A14,54,20
1215872,YS202502012342240001,6.95E+12,集美蒜香花生(205g),,9,1,42:24.0,42:24.0,2025/3/21,零食,B15,14,98
2488678,YS202504151721330001,6.95E+12,饭盒,,15,1,21:34.0,21:34.0,2025/4/16,盒饭,A15,75,94
985762,YS202501160020220001,6.95E+12,三丽鸥家族变脸公仔系列盲盒装4690,,24.8,1,20:22.0,20:22.0,2025/3/13,盲盒,B16,49,83
1082870,YS202501241745370001,6.95E+12,牡丹亭花生90g,,4,1,45:38.0,45:38.0,2025/2/27,坚果,A15,42,66
1442972,YS202502202112320001,6.95E+12,N飞它不吃香辣海带丝[34g],,1,1,12:32.0,12:32.0,2025/4/5,零食,B16,85,68
1874224,YS202503192349200001,6.95E+12,任诚意多味煮饼408g,,10,1,49:21.0,49:21.0,2025/4/23,零食,A16,23,88
1135312,YS202501281954350001,6.95E+12,佳一洁刷子鞋衣服卫生间多功能衣领塑料擦毛鞋刷地板刷刷颜色随机1/个,,2,1,54:35.0,54:35.0,2025/4/18,洁工具,B17,32,20
795238,YS202412260030280001,6.95E+12,风旺台湾热狗味辣条,,5,1,30:29.0,30:29.0,2025/3/13,零食,A16,98,95
547110,YS202411180505030001,6.95E+12,22g上味源脆鸭肫,,3.5,1,05:04.0,05:04.0,2025/4/19,零食,B17,86,69
418904,YS202410250507270001,6.95E+12,15g上味源蒜酱脆,,1.5,1,07:28.0,07:28.0,2024/12/24,调味酱,A17,49,85
2231298,YS202504050243210001,6.95E+12,伊达62g红烧银鱼,,8,1,43:21.0,43:21.0,2025/4/19,鱼类,B18,28,82
325706,YS202410021409280001,6.95E+12,22克盒装湘派兰花串香辣味,,1,2,09:29.0,09:29.0,2025/4/12,零食,A17,5,67
74808,YSWRD2024072901482100000001,6.95E+12,特价久久丫酱卤鸡爪,,17.8,1,48:21.0,48:21.0,2025/2/12,卤爪,B18,8,83
360708,YS202410110402380001,6.95E+12,萃啃香酥腿100g,,7.8,2,02:38.0,02:38.0,2024/10/28,零食,A18,14,36
2665912,YS202504211905250001,6.95E+12,乐百氏0蔗糖AD钙奶,,11.5,1,05:25.0,05:25.0,2025/4/22,乳品,B19,25,34
2014002,YS202503261235370001,6.95E+12,德华俄式大奶糕香瓜味,,2.8,1,35:37.0,35:37.0,2025/4/9,糕点,A18,36,70
1244118,YS202502032146260001,6.95E+12,忆佳乐棒棒糖80g,,5.5,1,46:27.0,46:27.0,2025/4/17,糖果,B19,72,33
1097826,YS202501252341550001,6.95E+12,忆佳乐许愿糖,,7.5,1,41:56.0,41:56.0,2025/3/23,糖果,A19,63,61
1693196,YS202503092150030001,6.95E+12,咸话梅,,6,1,50:03.0,50:03.0,2025/4/21,食品,B20,99,26
470110,YS202411050152230001,6.95E+12,翻天娃霸气辣棒88g,,4,1,52:24.0,52:24.0,2025/3/10,零食,A19,62,23
2479334,YS202504150435300001,6.95E+12,2032清新274牙刷单支装^,,6,1,35:30.0,35:30.0,2025/4/22,牙刷,B20,70,85
2358222,YS202504101326530001,6.95E+12,渔湘四海长沙臭豆腐,,1,1,26:53.0,26:53.0,2025/4/15,食品,A20,52,1
2258220,YS202504060418460001,6.95E+12,老人头765男袜,,8,1,18:47.0,18:47.0,2025/4/23,袜子,B21,84,9
516116,YS202411130434480001,6.95E+12,32g顺天缘花椒辣条,,1.5,1,34:48.0,34:48.0,2025/4/8,食品,A20,50,58
1024304,YS202501191530380001,6.95E+12,美汁源汁汁桃桃桃汁饮料,,10,1,30:39.0,30:39.0,2025/4/9,饮料,B21,2,81
553102,89833010718361120241119PRD000077,6.95E+12,雪碧纤维500ml,,5,1,31:22.0,31:22.0,2025/3/8,饮料,A21,2,42
2431862,YS202504130830050001,6.95E+12,照烧鸡汉堡,,8,1,30:06.0,30:06.0,2025/4/22,汉堡,B22,26,36
492762,YS202411090545410001,6.96E+12,168克心太软牛筋味,,4,1,45:41.0,45:41.0,2025/4/21,零食,A21,87,17
1096930,YS202501252301160001,6.96E+12,心太软面筋158g（孜然味）,,3.5,1,01:17.0,01:17.0,2025/4/22,零食,B22,77,10
1490604,YS202502241014500001,6.96E+12,j遇尚简约塑料脸盆32,,7,1,14:51.0,14:51.0,2025/4/9,脸盆,A22,30,46
1996884,YS202503251914080001,6.96E+12,人参鹿鞭酒150ML,,6,1,14:09.0,14:09.0,2025/4/3,滋补,B23,47,15
2318700,YS202504082312460001,6.96E+12,菠萝味面包,,2,1,12:46.0,12:46.0,2025/4/16,甜点,A22,21,56
1278474,YS202502060731380001,6.96E+12,京德北京二锅头500ml,,12,2,31:39.0,31:39.0,2025/4/14,白酒,B23,9,39
2164220,YS202504020822160001,6.96E+12,*椒骄那些年香辣片78克,,5,1,22:16.0,22:16.0,2025/4/12,零食,A23,69,67
1652516,YS202503071228040001,6.96E+12,点石0182,,5,1,28:05.0,28:05.0,2025/4/18,点石,B24,77,34
2538006,YS202504171255120001,6.96E+12,王老吉凉茶1.5L/*6/箱 植物饮料 正宗凉茶 大包装,,60,1,55:13.0,55:13.0,2025/4/18,饮料,A23,26,97
349462,YS202410080220370001,6.96E+12,艾妍魔芋贡菜香辣味,,5.9,1,20:38.0,20:38.0,2025/4/17,零食,B24,21,31
1811666,YS202503161435300001,6.96E+12,美味情怡100g笋尖泡椒味,,2,2,35:30.0,35:30.0,2025/4/10,泡椒,A24,88,59
893874,YS202501060222370001,6.96E+12,味味酥白玉咸干花生PB#,,7.5,1,22:38.0,22:38.0,2025/1/15,零食,B25,67,81
904158,YS202501070444320001,6.96E+12,心思味特全麦吐司面包,,7,1,44:33.0,44:33.0,2025/4/12,面包,A24,49,23
307068,YS202409281317210001,6.96E+12,一口一口又一口坚果列巴115g,,6,1,17:21.0,17:21.0,2024/12/24,零食,B25,16,53
1011178,YS202501180950490001,6.96E+12,2.5L嘉惠压榨一级花生油,,62,1,50:49.0,50:49.0,2025/2/16,食用,A25,84,95
2139384,YS202504010302030001,6.96E+12,大腿,,7,1,02:03.0,02:03.0,2025/4/5,护理,B26,47,83
2249898,YS202504052340410001,6.96E+12,哪吒长辣条32克,,1,1,40:42.0,40:42.0,2025/4/22,辣条,A25,76,90
1891530,YS202503202310120001,6.96E+12,云蕾保鲜膜30*30,,9,1,10:12.0,10:12.0,2025/4/23,保鲜,B26,48,1
2098480,YS202503300448120001,6.96E+12,潮汕牛肉丸,,25,1,48:12.0,48:12.0,2025/4/20,肉类,A26,39,1
743436,YS202412182212170001,6.96E+12,叼嘴巴食用槟榔,,30,1,12:18.0,12:18.0,2025/4/3,零食,B27,45,96
581026,YS202411241211300001,6.96E+12,涛涛钵钵鸡小麻辣 50包,,0.5,2,11:30.0,11:30.0,2025/3/30,小吃,A26,43,46
958426,YS202501130107020001,6.96E+12,林仔原创豆角干味82g,,2.5,1,07:03.0,07:03.0,2025/3/1,干品,B27,92,33
1084948,YS202501242242230002,6.96E+12,咸味花生米,,7.5,1,42:24.0,42:24.0,2025/4/4,零食,A27,76,79
743020,YS202412182106210001,6.96E+12,红油辣条,,3,1,06:22.0,06:22.0,2025/3/13,味小吃,B28,33,9
1163864,YS202501300046390001,6.96E+12,红鸡公酱香鸡味辣条210g,,6,1,46:39.0,46:39.0,2025/3/1,零食,A27,10,84
2211958,YS202504040827150001,6.96E+12,大波浪型玉丽牙刷,,10,1,27:15.0,27:15.0,2025/4/9,牙刷,B28,7,78
1158284,YS202501292138530001,6.96E+12,清卉纸,,4,1,38:53.0,38:53.0,2025/4/4,纸张,A28,64,43
552442,YS202411190446190001,6.96E+12,五香卤蛋,,1.5,2,46:19.0,46:19.0,2025/4/17,卤蛋,B29,69,29
1256804,YS202502041841330001,6.96E+12,160g奕香鲜蛋卷红枣味,,6,1,41:33.0,41:33.0,2025/4/22,零食,A28,11,26
387762,YS202410180055050001,6.97E+12,严选素辣排,,3.5,1,55:05.0,55:05.0,2024/10/30,素排,B29,37,46
2501264,YS202504160150160001,6.97E+12,任性王子黑椒素牛排168gb,,5,1,50:17.0,50:17.0,2025/4/23,食品,A29,53,32
89958,YSWRD2024080400235726500001,6.97E+12,义圆麻酱肉麻酱味净含量18克,,1,1,23:57.0,23:57.0,2024/10/11,调料,B30,16,37
266744,YSWRD2024091801294271500001,6.97E+12,小鸡蛋,,7,1,29:43.0,29:43.0,2024/12/7,蛋类,A29,62,94
548224,YS202411181306370001,6.97E+12,云南三七牙膏下火好120g,,12,1,06:37.0,06:37.0,2025/3/2,牙膏,B30,22,82
1278376,YS202502060702170001,6.97E+12,云南三七愈清止火牙膏105g*72,,18,1,02:18.0,02:18.0,2025/4/22,牙膏,A30,9,99
1121224,YS202501272334450001,6.97E+12,228克枢洋圈手工千层无蔗糖全麦面包,,7.5,1,34:45.0,34:45.0,2025/4/8,面包,B31,97,32
1190944,YS202501311819180001,6.97E+12,肉松素肉条,,2,1,19:19.0,19:19.0,2025/2/24,肉条,A30,2,76
1022898,YS202501191053110001,6.97E+12,香芋饼,,6,1,53:11.0,53:11.0,2025/2/14,饼类,B31,28,87
1290878,YS202502071201500001,6.97E+12,5585数学尺,,2,1,01:51.0,01:51.0,2025/2/23,文具,A31,35,72
1848584,YS202503181636410001,6.97E+12,荣膺一次性竹筷067,,6,1,36:41.0,36:41.0,2025/4/9,竹筷,B32,78,50
2209784,89833010718361120250404PRD000300,6.97E+12,卓艺庭纸封吸管642（联营）,,4.5,1,34:58.0,34:58.0,2025/4/17,封管,A31,1,91
164616,YSWRD2024082423095831500001,6.97E+12,阿婆家的海苔卷肉松味50g,,5.9,1,09:58.0,09:58.0,2025/4/6,零食,B32,86,7
2417198,YS202504122204300001,6.97E+12,草莓,,22,1,04:31.0,04:31.0,2025/4/17,果品,A32,99,15
1708780,YS202503102055550001,6.97E+12,谷道仙180g能量棒（海苔味）,,9.9,1,55:56.0,55:56.0,2025/4/15,零食,B33,71,29
1191544,YS202501311859370001,6.97E+12,金晔蓝莓山楂棒,,1,1,59:37.0,59:37.0,2025/4/16,零食,A32,57,46
295842,YS202409252149350001,6.97E+12,天淇巧克力囗味果仁雪糕,,3,1,49:35.0,49:35.0,2024/12/22,甜品,B33,89,60
9952,2.02E+21,6.97E+12,柚香谷宋柚汁,,6.2,1,07:30.0,07:30.0,2025/4/20,饮料,A33,32,71
1017896,YS202501190045330001,6.97E+12,浩源喜乐纸杯,,6,1,45:34.0,45:34.0,2025/2/12,纸杯,B34,9,86
1487050,89833010718361120250224PRD000100,6.97E+12,奥雪鸡腿雪糕牛奶巧克力口味,,5,1,24:55.0,24:55.0,2025/4/4,甜品,A33,57,2
314490,YS202409300602520001,6.97E+12,麻花,,6,2,02:53.0,02:53.0,2025/4/19,食品,B34,42,50
320624,YS202410011329330001,6.97E+12,慕兰卡小白心里软小口袋面包草莓酸奶味76g,,6.5,1,29:34.0,29:34.0,2025/4/3,零食,A34,89,11
1663424,YS202503080218420001,6.97E+12,木子の茶白桃乌龙味,,5.9,1,18:43.0,18:43.0,2025/3/28,茶味,B35,6,90
2149416,YS202504011839180001,6.97E+12,天平朝晖玉色塑料盆31cm颜色随机单个,,8,1,39:18.0,39:18.0,2025/4/16,塑料,A34,27,69
744264,YS202412182341250001,6.97E+12,东北小白桦,,11,1,41:26.0,41:26.0,2025/4/23,白桦,B35,33,14
2504218,YS202504160346340001,6.97E+12,卤门家族300g素金汤酸菜火锅,,10,1,46:35.0,46:35.0,2025/4/20,锅食材,A35,8,68
1709424,YS202503102155090001,6.97E+12,卤门家族15克香辣扇贝,,1,2,55:10.0,55:10.0,2025/4/17,食品,B36,100,15
1447522,YS202502210150540001,6.97E+12,j卤门家族230g手剥笋（香辣味）~刘记,,12,1,50:55.0,50:55.0,2025/3/9,零食,A35,49,41
1692858,YS202503092112440001,6.97E+12,高洁丝弹力护龈牙刷 520,,3,1,12:45.0,12:45.0,2025/4/18,牙刷,B36,26,43
2671456,YS202504212241050001,6.97E+12,咔滋脆,,1,1,41:06.0,41:06.0,2025/4/23,脆片,A36,42,0
133922,YSWRD2024081703110756000001,6.97E+12,JYLL奶茶杯 阴交卡通版 BL2217B2,,78,1,11:08.0,11:08.0,2025/3/30,杯具,B37,80,65
1272766,YS202502052313000001,6.97E+12,绿卡良品CN1640牛皮车线本(16K)作文400,,5.5,1,13:01.0,13:01.0,2025/3/18,文具,A36,54,71
781884,YS202412240241530001,6.97E+12,s666全兼容超级闪充,,59,1,41:53.0,41:53.0,2025/2/6,充电,B37,41,54
2724116,YS202504231907020001,6.97E+12,童玩屋变色芒果捏捏乐（盒装纯玩具）★,,7,1,07:02.0,07:02.0,2025/4/23,玩具,A37,16,58
1667754,YS202503080839220001,6.97E+12,植物僵尸 草莓味糖,,16,1,39:22.0,39:22.0,2025/4/23,食品,B38,57,34
668158,YS202412080104160001,6.97E+12,谈二哥素红烧,,3,1,04:17.0,04:17.0,2025/4/5,美食,A37,80,45
571688,YS202411230040150001,6.97E+12,沙泥鳅,,5.5,1,40:16.0,40:16.0,2025/2/6,泥鳅,B38,91,38
1681704,YS202503090159320001,6.97E+12,山药薄片,,1,1,59:33.0,59:33.0,2025/4/7,食品,A38,9,34
1834006,YS202503172117090001,6.97E+12,天美多用碗,,8,1,17:10.0,17:10.0,2025/4/21,餐具,B39,71,32
395770,YS202410192329100001,6.97E+12,一根葱-葱香味56g,,2,1,29:11.0,29:11.0,2025/3/28,食品,A38,50,19
2253538,YS202504060114330001,6.97E+12,打包盒圆,,6.5,1,14:33.0,14:33.0,2025/4/23,打包盒,B39,28,93
336024,YS202410042037420001,6.97E+12,大桶装135g焦糖味爆米花,,11,1,37:43.0,37:43.0,2025/4/10,零食,A39,56,18
502316,YS202411102159560001,6.97E+12,果治米饼-蟹黄味,,10,1,59:56.0,59:56.0,2025/1/26,零食,B40,12,20
625312,YS202412012200320001,6.97E+12,淮山面500克,,10,1,00:33.0,00:33.0,2025/2/7,面条,A39,22,72
316562,YS202409302218470001,6.97E+12,*105g紫庭园牛奶手撕面包[原味]v#,,5,1,18:48.0,18:48.0,2024/12/27,烘焙,B40,32,31
1422500,YS202502182347380001,6.97E+12,哇益库 加厚毛巾 72cm*34cm 105g,,10,1,47:38.0,47:38.0,2025/4/7,毛巾,A40,97,93
661906,YS202412070632000001,6.97E+12,原浆南瓜吐司,,12,1,32:01.0,32:01.0,2025/1/5,面包,B41,18,1
1734846,YS202503120743090001,6.97E+12,三晟核桃列巴面包85g,,2.9,1,43:10.0,43:10.0,2025/3/15,面包,A40,24,37
523608,YS202411141556250001,6.97E+12,金星信阳毛尖,,100,49,56:25.0,56:25.0,2025/2/5,绿茶,B41,6,98
306998,YS202409281236300001,6.97E+12,鲜虾肉片,,5,1,36:30.0,36:30.0,2025/4/4,水产,A41,30,43
447222,YS202410312313550001,6.97E+12,D同润堂柠檬味葡萄糖补水液,,5,2,13:56.0,13:56.0,2024/12/3,补水,B42,17,46
405204,YS202410220141170001,6.97E+12,板栗锛锛鸡,,1,1,41:18.0,41:18.0,2025/4/16,食品,A41,57,94
1402752,YS202502170304050001,6.97E+12,卡丽欧华为充电套装,,55,1,04:06.0,04:06.0,2025/3/23,电套装,B42,22,69
873644,YS202501040022250001,6.97E+12,清爽含片蓝莓味,,6,1,22:26.0,22:26.0,2025/4/2,含片,A42,95,89
759080,YS202412210034560001,6.97E+12,大西北豆角干,,3,1,34:57.0,34:57.0,2024/12/24,干豆,B43,59,5
2077800,YS202503290941180001,6.97E+12,2.5元面包,,2.5,2,41:19.0,41:19.0,2025/4/17,烘焙,A42,85,91
791912,YS202412251441450001,6.97E+12,350g小粮陈黄豆,,13.8,1,41:45.0,41:45.0,2025/1/9,豆类,B43,83,87
858470,YS202501020209430001,6.97E+12,惠百利酒精消毒湿巾75度60片,,5,1,09:43.0,09:43.0,2025/4/21,湿巾,A43,78,56
2305332,YS202504080554390001,6.97E+12,一元乐享（意式伯爵）咖啡,,6,1,54:40.0,54:40.0,2025/4/21,咖啡,B44,90,89
73850,YSWRD2024072819284995500001,6.97E+12,福日旺缤纷水果味果汁糖,,7.9,2,28:50.0,28:50.0,2024/10/11,糖果,A43,34,11
2387756,YS202504111904260001,6.97E+12,品正康美瑞 不锈钢汤勺饭勺绿色单把,,10,1,04:27.0,04:27.0,2025/4/20,餐具,B44,79,75
2169524,YS202504021704250001,6.97E+12,生活演义全效无磷粒子皂202g*2,,9,1,04:26.0,04:26.0,2025/4/17,清洁,A44,61,49
1222418,YS202502020814590001,6.97E+12,面包,,6,1,15:00.0,15:00.0,2025/4/22,烘焙,B45,29,3
9932,2.02E+21,6.97E+12,花椒世家 薄脆 锅巴 麻辣味 70g,,4,1,39:06.0,39:06.0,2025/4/18,零食,A44,98,0
